Date,Store_ID,SKU_ID,Beginning_Inventory,Units_Received,Units_Sold,Units_Transferred_In,Units_Transferred_Out,Damaged_Units,Ending_Inventory,Inventory_Value
2026-08-12,S003,TEX0473,1,7,5,1,1,0,3,128.88
2026-08-12,S004,TEX0473,0,0,0,1,3,0,0,0.0
2026-08-12,S005,TEX0473,0,7,4,1,1,0,3,128.88
2026-08-12,S006,TEX0473,0,3,2,1,1,0,1,42.96
2026-08-12,S007,TEX0473,0,1,0,2,0,0,1,42.96
2026-08-12,S008,TEX0473,0,3,1,0,0,0,2,85.92
2026-08-12,S009,TEX0473,1,0,0,1,2,0,1,42.96
2026-08-12,S010,TEX0473,0,0,0,2,0,0,0,0.0
2026-08-12,S001,TEX0474,0,1,1,1,3,0,0,0.0
2026-08-12,S002,TEX0474,2,1,1,0,2,0,2,28.62
2026-08-12,S003,TEX0474,0,2,1,3,1,0,1,14.31
2026-08-12,S004,TEX0474,0,1,1,0,2,0,0,0.0
2026-08-12,S005,TEX0474,1,1,1,2,1,0,1,14.31
2026-08-12,S006,TEX0474,0,0,0,0,3,0,0,0.0
2026-08-12,S007,TEX0474,0,1,0,1,2,0,1,14.31
2026-08-12,S008,TEX0474,0,0,0,1,3,0,0,0.0
2026-08-12,S009,TEX0474,1,3,3,3,2,0,1,14.31
2026-08-12,S010,TEX0474,0,0,0,2,3,0,0,0.0
2026-08-12,S001,TEX0475,0,0,0,3,1,0,0,0.0
2026-08-12,S002,TEX0475,2,6,6,0,0,0,2,16.5
2026-08-12,S003,TEX0475,0,0,0,0,1,0,0,0.0
2026-08-12,S004,TEX0475,0,3,2,1,1,0,1,8.25
2026-08-12,S005,TEX0475,0,0,0,1,1,0,0,0.0
2026-08-12,S006,TEX0475,0,1,0,3,3,0,1,8.25
2026-08-12,S007,TEX0475,1,0,1,2,3,0,0,0.0
2026-08-12,S008,TEX0475,0,0,0,3,1,0,0,0.0
2026-08-12,S009,TEX0475,0,0,0,1,2,0,0,0.0
2026-08-12,S010,TEX0475,0,0,0,2,2,0,0,0.0
2026-08-12,S001,TEX0476,1,2,2,3,3,0,1,21.89
2026-08-12,S002,TEX0476,0,0,0,3,0,0,0,0.0
2026-08-12,S003,TEX0476,0,3,2,3,2,0,1,21.89
2026-08-12,S004,TEX0476,1,5,4,3,0,0,2,43.78
2026-08-12,S005,TEX0476,2,1,1,0,0,0,2,43.78
2026-08-12,S006,TEX0476,0,6,4,0,0,0,2,43.78
2026-08-12,S007,TEX0476,1,4,3,2,0,0,2,43.78
2026-08-12,S008,TEX0476,0,1,0,2,1,0,1,21.89
2026-08-12,S009,TEX0476,0,3,2,2,2,0,1,21.89
2026-08-12,S010,TEX0476,0,3,2,0,3,0,1,21.89
2026-08-12,S001,TEX0477,0,1,0,2,1,0,1,9.46
2026-08-12,S002,TEX0477,1,3,3,0,0,0,1,9.46
2026-08-12,S003,TEX0477,2,4,4,3,1,0,2,18.92
2026-08-12,S004,TEX0477,0,3,2,3,3,0,1,9.46
2026-08-12,S005,TEX0477,0,4,3,2,1,0,1,9.46
2026-08-12,S006,TEX0477,1,7,5,0,0,0,3,28.38
2026-08-12,S007,TEX0477,1,2,2,1,0,0,1,9.46
2026-08-12,S008,TEX0477,0,3,2,1,1,0,1,9.46
2026-08-12,S009,TEX0477,1,1,1,1,3,0,1,9.46
2026-08-12,S010,TEX0477,0,0,0,3,2,0,0,0.0
2026-08-12,S001,TEX0478,0,0,0,2,0,0,0,0.0
2026-08-12,S002,TEX0478,2,4,4,2,0,0,2,73.34
2026-08-12,S003,TEX0478,2,3,3,3,1,0,2,73.34
2026-08-12,S004,TEX0478,0,0,0,2,1,0,0,0.0
2026-08-12,S005,TEX0478,1,2,1,2,0,0,2,73.34
2026-08-12,S006,TEX0478,0,3,2,3,2,0,1,36.67
2026-08-12,S007,TEX0478,0,1,0,2,3,0,1,36.67
2026-08-12,S008,TEX0478,0,0,0,3,2,0,0,0.0
2026-08-12,S009,TEX0478,0,0,0,0,0,0,0,0.0
2026-08-12,S010,TEX0478,1,0,1,2,1,0,0,0.0
2026-08-12,S001,TEX0479,0,0,0,0,3,0,0,0.0
2026-08-12,S002,TEX0479,0,3,2,0,3,0,1,11.78
2026-08-12,S003,TEX0479,0,0,0,0,0,0,0,0.0
2026-08-12,S004,TEX0479,0,1,0,1,2,0,1,11.78
2026-08-12,S005,TEX0479,0,0,0,1,1,0,0,0.0
2026-08-12,S006,TEX0479,1,1,2,1,0,0,0,0.0
2026-08-12,S007,TEX0479,1,4,4,2,2,0,1,11.78
2026-08-12,S008,TEX0479,0,0,0,0,1,0,0,0.0
2026-08-12,S009,TEX0479,0,1,0,3,3,0,1,11.78
2026-08-12,S010,TEX0479,0,0,0,2,2,0,0,0.0
2026-08-12,S001,TEX0480,0,0,0,3,1,0,0,0.0
2026-08-12,S002,TEX0480,2,3,3,0,3,0,2,65.48
2026-08-12,S003,TEX0480,0,7,6,1,0,0,1,32.74
2026-08-12,S004,TEX0480,0,0,0,0,2,0,0,0.0
2026-08-12,S005,TEX0480,0,1,0,1,0,0,1,32.74
2026-08-12,S006,TEX0480,1,0,1,3,3,0,0,0.0
2026-08-12,S007,TEX0480,0,6,5,3,0,0,1,32.74
2026-08-12,S008,TEX0480,1,4,3,0,2,0,2,65.48
2026-08-12,S009,TEX0480,1,3,3,3,0,0,1,32.74
2026-08-12,S010,TEX0480,1,3,2,0,3,0,2,65.48
2026-08-12,S001,TEX0481,1,0,0,2,2,0,1,21.13
2026-08-12,S002,TEX0481,1,1,1,3,1,0,1,21.13
2026-08-12,S003,TEX0481,1,1,1,0,3,0,1,21.13
2026-08-12,S004,TEX0481,1,0,0,0,0,0,1,21.13
2026-08-12,S005,TEX0481,0,4,3,1,2,0,1,21.13
2026-08-12,S006,TEX0481,1,1,1,2,0,0,1,21.13
2026-08-12,S007,TEX0481,1,0,1,2,0,0,0,0.0
2026-08-12,S008,TEX0481,1,2,2,1,2,0,1,21.13
2026-08-12,S009,TEX0481,1,0,1,2,1,0,0,0.0
2026-08-12,S010,TEX0481,0,0,0,0,2,0,0,0.0
2026-08-12,S001,TEX0482,0,0,0,2,1,0,0,0.0
2026-08-12,S002,TEX0482,0,1,0,3,1,0,1,17.3
2026-08-12,S003,TEX0482,3,6,5,1,0,0,4,69.2
2026-08-12,S004,TEX0482,1,0,0,1,0,0,1,17.3
2026-08-12,S005,TEX0482,1,1,1,0,0,0,1,17.3
2026-08-12,S006,TEX0482,0,3,2,0,1,0,1,17.3
2026-08-12,S007,TEX0482,2,2,2,3,3,0,2,34.6
2026-08-12,S008,TEX0482,1,7,5,0,2,0,3,51.9
2026-08-12,S009,TEX0482,0,0,0,1,2,0,0,0.0
2026-08-12,S010,TEX0482,1,6,5,3,1,0,2,34.6
2026-08-12,S001,TEX0483,0,0,0,3,1,0,0,0.0
2026-08-12,S002,TEX0483,0,1,0,3,0,0,1,11.7
2026-08-12,S003,TEX0483,0,0,0,1,2,0,0,0.0
2026-08-12,S004,TEX0483,1,0,1,1,1,0,0,0.0
2026-08-12,S005,TEX0483,0,1,0,0,1,0,1,11.7
2026-08-12,S006,TEX0483,2,2,2,3,1,0,2,23.4
2026-08-12,S007,TEX0483,1,2,2,0,3,0,1,11.7
2026-08-12,S008,TEX0483,0,11,8,0,3,0,3,35.1
2026-08-12,S009,TEX0483,0,0,0,2,2,0,0,0.0
2026-08-12,S010,TEX0483,0,0,0,3,0,0,0,0.0
2026-08-12,S001,TEX0484,2,5,5,0,3,0,2,34.46
2026-08-12,S002,TEX0484,1,2,2,1,0,0,1,17.23
2026-08-12,S003,TEX0484,2,4,3,0,3,0,3,51.69
2026-08-12,S004,TEX0484,0,1,1,2,2,0,0,0.0
2026-08-12,S005,TEX0484,1,6,5,3,3,0,2,34.46
2026-08-12,S006,TEX0484,1,3,3,1,0,0,1,17.23
2026-08-12,S007,TEX0484,1,0,0,1,0,0,1,17.23
2026-08-12,S008,TEX0484,0,5,4,1,2,0,1,17.23
2026-08-12,S009,TEX0484,1,0,1,0,0,0,0,0.0
2026-08-12,S010,TEX0484,0,3,2,3,0,0,1,17.23
2026-08-12,S001,TEX0485,0,0,0,2,0,0,0,0.0
2026-08-12,S002,TEX0485,0,0,0,1,3,0,0,0.0
2026-08-12,S003,TEX0485,0,2,1,1,2,0,1,42.72
2026-08-12,S004,TEX0485,0,9,5,3,0,0,4,170.88
2026-08-12,S005,TEX0485,0,0,0,1,1,0,0,0.0
2026-08-12,S006,TEX0485,1,0,0,0,2,0,1,42.72
2026-08-12,S007,TEX0485,0,0,0,1,0,1,0,0.0
2026-08-12,S008,TEX0485,0,0,0,1,2,0,0,0.0
2026-08-12,S009,TEX0485,1,0,0,0,2,0,1,42.72
2026-08-12,S010,TEX0485,0,0,0,1,1,0,0,0.0
2026-08-12,S001,TEX0486,0,0,0,3,3,0,0,0.0
2026-08-12,S002,TEX0486,0,1,0,0,0,0,1,30.67
2026-08-12,S003,TEX0486,0,0,0,0,0,0,0,0.0
2026-08-12,S004,TEX0486,0,1,0,1,1,0,1,30.67
2026-08-12,S005,TEX0486,0,6,4,1,0,0,2,61.34
2026-08-12,S006,TEX0486,2,0,0,1,2,0,2,61.34
2026-08-12,S007,TEX0486,1,3,3,2,0,0,1,30.67
2026-08-12,S008,TEX0486,1,3,2,2,1,0,2,61.34
2026-08-12,S009,TEX0486,0,10,7,2,2,0,3,92.01
2026-08-12,S010,TEX0486,1,1,1,1,3,0,1,30.67
2026-08-12,S001,TEX0487,1,0,0,1,0,0,1,39.12
2026-08-12,S002,TEX0487,0,14,7,3,3,0,7,273.84
2026-08-12,S003,TEX0487,0,5,3,1,0,0,2,78.24
2026-08-12,S004,TEX0487,1,2,3,2,3,0,0,0.0
2026-08-12,S005,TEX0487,0,9,5,1,0,0,4,156.48
2026-08-12,S006,TEX0487,0,3,2,0,1,0,1,39.12
2026-08-12,S007,TEX0487,0,2,1,2,2,0,1,39.12
2026-08-12,S008,TEX0487,0,2,2,3,0,0,0,0.0
2026-08-12,S009,TEX0487,0,0,0,1,3,0,0,0.0
2026-08-12,S010,TEX0487,1,2,1,0,2,0,2,78.24
2026-08-12,S001,TEX0488,0,0,0,2,2,0,0,0.0
2026-08-12,S002,TEX0488,2,2,2,3,3,0,2,76.86
2026-08-12,S003,TEX0488,0,0,0,2,1,0,0,0.0
2026-08-12,S004,TEX0488,0,0,0,2,3,0,0,0.0
2026-08-12,S005,TEX0488,0,0,0,1,1,0,0,0.0
2026-08-12,S006,TEX0488,2,0,0,0,0,0,2,76.86
2026-08-12,S007,TEX0488,1,8,6,1,1,0,3,115.29
2026-08-12,S008,TEX0488,0,0,0,1,2,0,0,0.0
2026-08-12,S009,TEX0488,1,0,0,1,2,0,1,38.43
2026-08-12,S010,TEX0488,0,0,0,2,2,0,0,0.0
2026-08-12,S001,TEX0489,0,0,0,1,0,0,0,0.0
2026-08-12,S002,TEX0489,0,0,0,2,1,0,0,0.0
2026-08-12,S003,TEX0489,0,0,0,2,0,0,0,0.0
2026-08-12,S004,TEX0489,0,1,0,3,3,0,1,24.88
2026-08-12,S005,TEX0489,0,0,0,1,1,0,0,0.0
2026-08-12,S006,TEX0489,2,7,6,1,0,0,3,74.64
2026-08-12,S007,TEX0489,1,0,1,2,2,0,0,0.0
2026-08-12,S008,TEX0489,0,0,0,3,3,0,0,0.0
2026-08-12,S009,TEX0489,0,0,0,0,0,0,0,0.0
2026-08-12,S010,TEX0489,1,8,6,1,1,0,3,74.64
2026-08-12,S001,TEX0490,1,0,1,3,1,1,0,0.0
2026-08-12,S002,TEX0490,0,0,0,3,1,0,0,0.0
2026-08-12,S003,TEX0490,1,6,4,3,1,0,3,30.78
2026-08-12,S004,TEX0490,0,1,0,1,3,0,1,10.26
2026-08-12,S005,TEX0490,0,0,0,0,2,0,0,0.0
2026-08-12,S006,TEX0490,0,1,0,2,3,0,1,10.26
2026-08-12,S007,TEX0490,0,1,0,3,0,0,1,10.26
2026-08-12,S008,TEX0490,1,0,0,1,3,0,1,10.26
2026-08-12,S009,TEX0490,0,0,0,1,0,0,0,0.0
2026-08-12,S010,TEX0490,0,0,0,3,0,0,0,0.0
2026-08-12,S001,TEX0491,0,5,3,3,2,0,2,41.18
2026-08-12,S002,TEX0491,4,10,8,1,3,0,6,123.54
2026-08-12,S003,TEX0491,1,5,4,0,3,0,2,41.18
2026-08-12,S004,TEX0491,0,0,0,3,2,0,0,0.0
2026-08-12,S005,TEX0491,0,1,0,3,2,0,1,20.59
2026-08-12,S006,TEX0491,1,4,3,3,0,0,2,41.18
2026-08-12,S007,TEX0491,0,2,0,3,3,0,2,41.18
2026-08-12,S008,TEX0491,1,0,0,0,3,0,1,20.59
2026-08-12,S009,TEX0491,0,5,3,1,0,0,2,41.18
2026-08-12,S010,TEX0491,2,2,2,2,2,0,2,41.18
2026-08-12,S001,TEX0492,0,0,0,3,3,0,0,0.0
2026-08-12,S002,TEX0492,0,3,2,0,1,0,1,14.56
2026-08-12,S003,TEX0492,0,5,3,1,1,0,2,29.12
2026-08-12,S004,TEX0492,1,0,0,2,2,0,1,14.56
2026-08-12,S005,TEX0492,0,4,3,2,2,0,1,14.56
2026-08-12,S006,TEX0492,1,1,1,1,2,0,1,14.56
2026-08-12,S007,TEX0492,0,9,6,3,2,0,3,43.68
2026-08-12,S008,TEX0492,2,5,5,3,1,0,2,29.12
2026-08-12,S009,TEX0492,1,0,0,3,1,0,1,14.56
2026-08-12,S010,TEX0492,0,0,0,3,3,0,0,0.0
2026-08-12,S001,TEX0493,1,0,0,3,1,0,1,27.76
2026-08-12,S002,TEX0493,1,3,3,0,3,0,1,27.76
2026-08-12,S003,TEX0493,1,0,0,0,3,0,1,27.76
2026-08-12,S004,TEX0493,3,8,7,3,0,0,4,111.04
2026-08-12,S005,TEX0493,0,0,0,2,2,0,0,0.0
2026-08-12,S006,TEX0493,0,2,2,3,1,0,0,0.0
2026-08-12,S007,TEX0493,0,5,3,0,1,0,2,55.52
2026-08-12,S008,TEX0493,0,8,5,2,2,0,3,83.28
2026-08-12,S009,TEX0493,0,1,1,1,0,0,0,0.0
2026-08-12,S010,TEX0493,1,0,0,0,2,1,1,27.76
2026-08-12,S001,TEX0494,0,1,1,3,0,0,0,0.0
2026-08-12,S002,TEX0494,1,0,1,1,2,0,0,0.0
2026-08-12,S003,TEX0494,0,0,0,3,1,0,0,0.0
2026-08-12,S004,TEX0494,2,2,2,2,3,0,2,21.74
2026-08-12,S005,TEX0494,0,7,4,3,1,0,3,32.61
2026-08-12,S006,TEX0494,0,13,9,1,0,0,4,43.48
2026-08-12,S007,TEX0494,1,0,1,2,1,0,0,0.0
2026-08-12,S008,TEX0494,2,6,5,3,1,0,3,32.61
2026-08-12,S009,TEX0494,0,9,8,3,2,0,1,10.87
2026-08-12,S010,TEX0494,0,1,0,2,1,0,1,10.87
2026-08-12,S001,TEX0495,2,5,5,1,1,0,2,70.62
2026-08-12,S002,TEX0495,1,0,1,1,0,0,0,0.0
2026-08-12,S003,TEX0495,0,0,0,2,3,0,0,0.0
2026-08-12,S004,TEX0495,0,10,7,2,3,0,3,105.93
2026-08-12,S005,TEX0495,0,1,1,1,0,0,0,0.0
2026-08-12,S006,TEX0495,0,2,2,1,0,0,0,0.0
2026-08-12,S007,TEX0495,0,2,1,0,1,0,1,35.31
2026-08-12,S008,TEX0495,0,2,1,1,0,0,1,35.31
2026-08-12,S009,TEX0495,1,0,0,3,1,0,1,35.31
2026-08-12,S010,TEX0495,1,7,5,0,0,0,3,105.93
2026-08-12,S001,TEX0496,2,5,5,1,3,0,2,74.28
2026-08-12,S002,TEX0496,0,4,2,0,2,0,2,74.28
2026-08-12,S003,TEX0496,0,1,0,0,1,0,1,37.14
2026-08-12,S004,TEX0496,0,1,0,0,0,0,1,37.14
2026-08-12,S005,TEX0496,0,0,0,3,1,0,0,0.0
2026-08-12,S006,TEX0496,0,4,3,0,1,0,1,37.14
2026-08-12,S007,TEX0496,1,3,3,3,1,0,1,37.14
2026-08-12,S008,TEX0496,0,2,1,0,1,0,1,37.14
2026-08-12,S009,TEX0496,1,1,1,3,3,0,1,37.14
2026-08-12,S010,TEX0496,1,0,0,3,1,0,1,37.14
2026-08-12,S001,TEX0497,0,7,4,0,0,0,3,117.0
2026-08-12,S002,TEX0497,1,2,2,1,1,0,1,39.0
2026-08-12,S003,TEX0497,0,7,5,0,0,0,2,78.0
2026-08-12,S004,TEX0497,0,7,4,0,2,0,3,117.0
2026-08-12,S005,TEX0497,1,0,1,2,2,0,0,0.0
2026-08-12,S006,TEX0497,0,11,6,0,0,0,5,195.0
2026-08-12,S007,TEX0497,0,1,0,2,2,0,1,39.0
2026-08-12,S008,TEX0497,1,2,2,3,2,0,1,39.0
2026-08-12,S009,TEX0497,1,1,2,0,3,0,0,0.0
2026-08-12,S010,TEX0497,0,1,0,1,2,0,1,39.0
2026-08-12,S001,TEX0498,0,0,0,1,1,0,0,0.0
2026-08-12,S002,TEX0498,1,0,0,3,2,0,1,15.62
2026-08-12,S003,TEX0498,0,5,3,1,0,0,2,31.24
2026-08-12,S004,TEX0498,0,0,0,3,2,0,0,0.0
2026-08-12,S005,TEX0498,0,2,0,0,3,0,2,31.24
2026-08-12,S006,TEX0498,0,0,0,1,3,0,0,0.0
2026-08-12,S007,TEX0498,0,1,0,0,1,0,1,15.62
2026-08-12,S008,TEX0498,0,0,0,1,0,0,0,0.0
2026-08-12,S009,TEX0498,0,0,0,3,0,0,0,0.0
2026-08-12,S010,TEX0498,1,2,2,1,2,0,1,15.62
2026-08-12,S001,TEX0499,1,1,1,0,1,0,1,35.96
2026-08-12,S002,TEX0499,0,1,0,0,0,0,1,35.96
2026-08-12,S003,TEX0499,1,1,0,0,3,0,2,71.92
2026-08-12,S004,TEX0499,1,0,0,3,3,0,1,35.96
2026-08-12,S005,TEX0499,2,3,3,1,2,0,2,71.92
2026-08-12,S006,TEX0499,1,1,1,0,2,0,1,35.96
2026-08-12,S007,TEX0499,0,0,0,3,2,0,0,0.0
2026-08-12,S008,TEX0499,0,1,1,2,0,0,0,0.0
2026-08-12,S009,TEX0499,0,1,0,2,2,0,1,35.96
2026-08-12,S010,TEX0499,0,1,0,1,1,0,1,35.96
2026-08-12,S001,TEX0500,1,0,0,1,2,0,1,21.91
2026-08-12,S002,TEX0500,0,0,0,3,1,0,0,0.0
2026-08-12,S003,TEX0500,1,0,0,0,1,0,1,21.91
2026-08-12,S004,TEX0500,0,0,0,0,3,0,0,0.0
2026-08-12,S005,TEX0500,0,1,0,3,2,0,1,21.91
2026-08-12,S006,TEX0500,0,3,2,3,1,0,1,21.91
2026-08-12,S007,TEX0500,0,2,1,1,3,0,1,21.91
2026-08-12,S008,TEX0500,1,3,3,0,3,0,1,21.91
2026-08-12,S009,TEX0500,1,0,1,2,1,0,0,0.0
2026-08-12,S010,TEX0500,1,0,1,1,1,0,0,0.0
2026-08-12,S001,TEX0501,1,1,2,1,2,0,0,0.0
2026-08-12,S002,TEX0501,2,0,0,0,0,0,2,37.66
2026-08-12,S003,TEX0501,2,7,6,1,2,0,3,56.49
2026-08-12,S004,TEX0501,0,4,2,1,2,0,2,37.66
2026-08-12,S005,TEX0501,0,0,0,3,0,1,0,0.0
2026-08-12,S006,TEX0501,1,4,3,3,1,0,2,37.66
2026-08-12,S007,TEX0501,1,0,1,1,1,0,0,0.0
2026-08-12,S008,TEX0501,0,1,0,2,1,0,1,18.83
2026-08-12,S009,TEX0501,0,1,0,2,2,0,1,18.83
2026-08-12,S010,TEX0501,0,0,0,2,3,0,0,0.0
2026-08-12,S001,TEX0502,0,0,0,2,2,0,0,0.0
2026-08-12,S002,TEX0502,0,0,0,0,3,0,0,0.0
2026-08-12,S003,TEX0502,1,1,0,2,1,0,2,60.96
2026-08-12,S004,TEX0502,0,1,1,0,2,0,0,0.0
2026-08-12,S005,TEX0502,1,4,3,2,0,0,2,60.96
2026-08-12,S006,TEX0502,1,3,4,0,2,0,0,0.0
2026-08-12,S007,TEX0502,1,0,0,3,0,0,1,30.48
2026-08-12,S008,TEX0502,1,1,2,0,1,0,0,0.0
2026-08-12,S009,TEX0502,1,0,1,1,1,0,0,0.0
2026-08-12,S010,TEX0502,1,1,1,3,2,0,1,30.48
2026-08-12,S001,TEX0503,0,0,0,0,1,0,0,0.0
2026-08-12,S002,TEX0503,0,0,0,2,1,0,0,0.0
2026-08-12,S003,TEX0503,0,3,2,1,1,0,1,13.04
2026-08-12,S004,TEX0503,0,2,2,3,1,0,0,0.0
2026-08-12,S005,TEX0503,0,1,0,0,0,0,1,13.04
2026-08-12,S006,TEX0503,0,1,0,2,2,0,1,13.04
2026-08-12,S007,TEX0503,0,0,0,2,2,0,0,0.0
2026-08-12,S008,TEX0503,1,0,0,1,1,0,1,13.04
2026-08-12,S009,TEX0503,1,0,0,1,2,0,1,13.04
2026-08-12,S010,TEX0503,0,0,0,3,3,0,0,0.0
2026-08-12,S001,TEX0504,0,0,0,2,2,0,0,0.0
2026-08-12,S002,TEX0504,0,2,0,3,3,0,2,104.44
2026-08-12,S003,TEX0504,0,0,0,3,0,0,0,0.0
2026-08-12,S004,TEX0504,0,0,0,1,0,0,0,0.0
2026-08-12,S005,TEX0504,1,3,2,2,2,0,2,104.44
2026-08-12,S006,TEX0504,0,1,0,2,0,0,1,52.22
2026-08-12,S007,TEX0504,0,0,0,0,0,0,0,0.0
2026-08-12,S008,TEX0504,1,0,1,0,3,0,0,0.0
2026-08-12,S009,TEX0504,0,0,0,0,0,0,0,0.0
2026-08-12,S010,TEX0504,0,3,2,0,0,0,1,52.22
2026-08-12,S001,TEX0505,0,6,5,2,3,0,1,16.25
2026-08-12,S002,TEX0505,2,7,6,3,0,0,3,48.75
2026-08-12,S003,TEX0505,0,3,2,0,0,1,1,16.25
2026-08-12,S004,TEX0505,1,2,2,1,0,0,1,16.25
2026-08-12,S005,TEX0505,1,3,3,0,3,0,1,16.25
2026-08-12,S006,TEX0505,0,1,0,1,0,0,1,16.25
2026-08-12,S007,TEX0505,2,8,7,3,2,0,3,48.75
2026-08-12,S008,TEX0505,1,2,2,2,1,0,1,16.25
2026-08-12,S009,TEX0505,0,0,0,2,1,0,0,0.0
2026-08-12,S010,TEX0505,0,2,2,0,3,0,0,0.0
2026-08-12,S001,TEX0506,0,0,0,3,2,0,0,0.0
2026-08-12,S002,TEX0506,1,3,3,2,3,0,1,46.23
2026-08-12,S003,TEX0506,1,6,6,2,1,0,1,46.23
2026-08-12,S004,TEX0506,2,6,6,2,1,0,2,92.46
2026-08-12,S005,TEX0506,1,1,2,1,0,0,0,0.0
2026-08-12,S006,TEX0506,0,6,3,1,0,0,3,138.69
2026-08-12,S007,TEX0506,0,0,0,3,2,0,0,0.0
2026-08-12,S008,TEX0506,0,2,1,0,3,0,1,46.23
2026-08-12,S009,TEX0506,0,0,0,1,2,0,0,0.0
2026-08-12,S010,TEX0506,1,1,1,2,1,0,1,46.23
2026-08-12,S001,TEX0507,1,0,1,0,1,0,0,0.0
2026-08-12,S002,TEX0507,0,3,2,0,0,0,1,37.24
2026-08-12,S003,TEX0507,1,0,0,0,0,0,1,37.24
2026-08-12,S004,TEX0507,0,0,0,1,3,0,0,0.0
2026-08-12,S005,TEX0507,1,2,2,1,2,0,1,37.24
2026-08-12,S006,TEX0507,2,0,0,1,2,0,2,74.48
2026-08-12,S007,TEX0507,0,2,1,1,0,0,1,37.24
2026-08-12,S008,TEX0507,1,6,5,2,2,0,2,74.48
2026-08-12,S009,TEX0507,4,12,10,3,2,0,6,223.44
2026-08-12,S010,TEX0507,0,0,0,3,0,0,0,0.0
2026-08-12,S001,TEX0508,1,0,0,3,3,0,1,54.93
2026-08-12,S002,TEX0508,0,0,0,3,1,0,0,0.0
2026-08-12,S003,TEX0508,1,0,1,0,1,0,0,0.0
2026-08-12,S004,TEX0508,0,3,2,0,1,0,1,54.93
2026-08-12,S005,TEX0508,0,0,0,1,3,0,0,0.0
2026-08-12,S006,TEX0508,2,3,3,0,2,0,2,109.86
2026-08-12,S007,TEX0508,0,0,0,3,3,0,0,0.0
2026-08-12,S008,TEX0508,0,0,0,3,2,0,0,0.0
2026-08-12,S009,TEX0508,0,2,1,0,1,0,1,54.93
2026-08-12,S010,TEX0508,0,1,1,2,1,0,0,0.0
2026-08-12,S001,TEX0509,0,2,1,1,2,0,1,47.7
2026-08-12,S002,TEX0509,0,1,1,0,1,0,0,0.0
2026-08-12,S003,TEX0509,0,3,2,3,1,0,1,47.7
2026-08-12,S004,TEX0509,0,2,2,1,2,0,0,0.0
2026-08-12,S005,TEX0509,1,4,3,3,0,0,2,95.4
2026-08-12,S006,TEX0509,1,3,3,0,2,0,1,47.7
2026-08-12,S007,TEX0509,1,0,0,2,1,0,1,47.7
2026-08-12,S008,TEX0509,0,1,0,2,1,0,1,47.7
2026-08-12,S009,TEX0509,0,1,0,3,2,0,1,47.7
2026-08-12,S010,TEX0509,1,0,0,1,2,0,1,47.7
2026-08-12,S001,TEX0510,1,0,0,1,0,0,1,45.82
2026-08-12,S002,TEX0510,0,1,0,1,2,0,1,45.82
2026-08-12,S003,TEX0510,0,1,0,2,3,0,1,45.82
2026-08-12,S004,TEX0510,0,0,0,0,1,0,0,0.0
2026-08-12,S005,TEX0510,1,0,1,0,1,0,0,0.0
2026-08-12,S006,TEX0510,0,19,14,2,0,0,5,229.1
2026-08-12,S007,TEX0510,0,7,5,3,2,0,2,91.64
2026-08-12,S008,TEX0510,0,4,3,3,3,0,1,45.82
2026-08-12,S009,TEX0510,0,1,1,1,0,0,0,0.0
2026-08-12,S010,TEX0510,1,1,1,0,2,0,1,45.82
2026-08-12,S001,TEX0511,1,0,0,3,3,0,1,41.61
2026-08-12,S002,TEX0511,0,1,0,2,3,0,1,41.61
2026-08-12,S003,TEX0511,0,0,0,3,1,0,0,0.0
2026-08-12,S004,TEX0511,0,2,1,1,1,0,1,41.61
2026-08-12,S005,TEX0511,0,1,1,3,2,0,0,0.0
2026-08-12,S006,TEX0511,0,2,1,2,0,0,1,41.61
2026-08-12,S007,TEX0511,1,2,2,2,0,1,1,41.61
2026-08-12,S008,TEX0511,0,0,0,0,0,0,0,0.0
2026-08-12,S009,TEX0511,0,0,0,2,0,0,0,0.0
2026-08-12,S010,TEX0511,1,0,1,0,0,0,0,0.0
2026-08-12,S001,TEX0512,0,0,0,3,2,0,0,0.0
2026-08-12,S002,TEX0512,0,0,0,1,2,0,0,0.0
2026-08-12,S003,TEX0512,1,1,0,2,3,0,2,25.4
2026-08-12,S004,TEX0512,0,2,0,3,2,0,2,25.4
2026-08-12,S005,TEX0512,0,0,0,3,3,0,0,0.0
2026-08-12,S006,TEX0512,0,1,0,2,1,0,1,12.7
2026-08-12,S007,TEX0512,0,4,3,2,0,0,1,12.7
2026-08-12,S008,TEX0512,0,7,4,2,0,0,3,38.1
2026-08-12,S009,TEX0512,0,0,0,2,1,0,0,0.0
2026-08-12,S010,TEX0512,0,0,0,1,2,0,0,0.0
2026-08-12,S001,TEX0513,1,1,1,3,2,0,1,10.36
2026-08-12,S002,TEX0513,1,1,2,2,2,0,0,0.0
2026-08-12,S003,TEX0513,1,3,3,2,1,0,1,10.36
2026-08-12,S004,TEX0513,0,0,0,1,3,0,0,0.0
2026-08-12,S005,TEX0513,1,0,1,1,3,0,0,0.0
2026-08-12,S006,TEX0513,2,4,4,0,2,1,2,20.72
2026-08-12,S007,TEX0513,2,5,5,1,1,0,2,20.72
2026-08-12,S008,TEX0513,1,4,4,0,1,0,1,10.36
2026-08-12,S009,TEX0513,1,3,3,0,1,0,1,10.36
2026-08-12,S010,TEX0513,1,1,1,1,2,0,1,10.36
2026-08-12,S001,TEX0514,1,0,1,0,1,0,0,0.0
